Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.05794142931699753,0.05988594890029651,0.05794142931699753,0.05794142931699753,841958,0.0,0.0
1962-01-03 00:00:00-05:00,0.057941440253768677,0.05891369790568587,0.057941440253768677,0.05871912091970444,801865,0.0,0.0
1962-01-04 00:00:00-05:00,0.05871912091970444,0.05891369790568587,0.05833059422573154,0.05871912091970444,962238,0.0,0.0
1962-01-05 00:00:00-05:00,0.05871908615887591,0.05910823990046552,0.05852513191919884,0.058913663029670715,962238,0.0,0.0
1962-01-08 00:00:00-05:00,0.05891369790568587,0.05969138321812526,0.05755290891329215,0.05871912091970444,1282984,0.0,0.0
1962-01-09 00:00:00-05:00,0.05871913174856157,0.05988597124814987,0.058330604982937385,0.05988597124814987,641492,0.0,0.0
1962-01-10 00:00:00-05:00,0.05988595379342131,0.06085821134126004,0.05988595379342131,0.06046905741095543,681585,0.0,0.0
1962-01-11 00:00:00-05:00,0.06046901147630938,0.06260810655870132,0.060275057289912,0.06221895292401314,2004663,0.0,0.0
1962-01-12 00:00:00-05:00,0.06221898565232093,0.06241356257201598,0.059497408594691166,0.060275088995695114,2004663,0.0,0.0
1962-01-15 00:00:00-05:00,0.060275088995695114,0.060663620203811,0.059885939802807056,0.060275088995695114,641492,0.0,0.0
1962-01-16 00:00:00-05:00,0.059885960204106685,0.059885960204106685,0.05833059422573154,0.05871912091970444,360839,0.0,0.0
1962-01-17 00:00:00-05:00,0.0587190967081483,0.0587190967081483,0.056775204837322235,0.056775204837322235,400933,0.0,0.0
1962-01-18 00:00:00-05:00,0.057163744151350594,0.0583305832155054,0.057163744151350594,0.05794142931699753,320746,0.0,0.0
1962-01-19 00:00:00-05:00,0.05833060626951651,0.059108287096023567,0.05833060626951651,0.05910828709602356,441026,0.0,0.0
1962-01-22 00:00:00-05:00,0.05949743568830875,0.060080539435148246,0.05949743568830875,0.06008053943514824,360839,0.0,0.0
1962-01-23 00:00:00-05:00,0.06008054362351029,0.06144133751336235,0.0594974398360212,0.05988597124814987,1202798,0.0,0.0
1962-01-24 00:00:00-05:00,0.059885972569035203,0.059885972569035203,0.05833060626951651,0.05910828709602356,360839,0.0,0.0
1962-01-25 00:00:00-05:00,0.05910826485128134,0.05930284180421108,0.05833058431744576,0.058330584317445755,160373,0.0,0.0
1962-01-26 00:00:00-05:00,0.0583305832155054,0.05910826373464958,0.05794142931699753,0.05794142931699753,360839,0.0,0.0
1962-01-29 00:00:00-05:00,0.05794142931699753,0.05871910983614171,0.05794142931699753,0.05794142931699753,240560,0.0,0.0
1962-01-30 00:00:00-05:00,0.05794143041158627,0.058525156623872664,0.057552899137107344,0.058330584317445755,681585,0.0,0.0
1962-01-31 00:00:00-05:00,0.05833058431744576,0.058525156623872664,0.05794143041158627,0.058330584317445755,320746,0.0,0.0
1962-02-01 00:00:00-05:00,0.05833060626951651,0.060080544948687246,0.05833060626951651,0.05910828709602356,1282984,0.0,0.0
1962-02-02 00:00:00-05:00,0.059108287096023567,0.059885972569035203,0.059108287096023567,0.05910828709602356,641492,0.0,0.0
1962-02-05 00:00:00-05:00,0.059108287096023567,0.05969139554287857,0.059108287096023567,0.05910828709602356,400933,0.0,0.0
1962-02-06 00:00:00-05:00,0.0591082748916673,0.05949742886363016,0.05871912091970444,0.05871912091970444,240560,0.0,0.0
1962-02-07 00:00:00-05:00,0.05910824362686491,0.0598859285279545,0.05910824362686491,0.059497397392988205,1403264,0.0,0.0
1962-02-08 00:00:00-05:00,0.0602750881117207,0.06163587662057871,0.0602750881117207,0.061052773147821426,2084849,0.0,0.0
1962-02-09 00:00:00-05:00,0.06124733687980524,0.06183044022703651,0.06124733687980524,0.061441291123628616,1042425,0.0,0.0
1962-02-12 00:00:00-05:00,0.06144129112362862,0.06163586335208207,0.061052760004850805,0.061441291123628616,641492,0.0,0.0
1962-02-13 00:00:00-05:00,0.06144129112362862,0.06144129112362862,0.060663606254941944,0.061441291123628616,641492,0.0,0.0
1962-02-14 00:00:00-05:00,0.06124735640894365,0.06124735640894365,0.060663625597953796,0.060663625597953796,200466,0.0,0.0
1962-02-15 00:00:00-05:00,0.06085819623097997,0.06124735006466287,0.06085819623097997,0.061052773147821426,481119,0.0,0.0
1962-02-16 00:00:00-05:00,0.0614412729320831,0.06319121437978686,0.0614412729320831,0.06221895292401314,3728673,0.0,0.0
1962-02-19 00:00:00-05:00,0.06221899857783599,0.06221899857783599,0.06124736368656159,0.061247363686561584,841958,0.0,0.0
1962-02-20 00:00:00-05:00,0.061635884084832844,0.06183046102523804,0.061635884084832844,0.06183046102523804,240560,0.0,0.0
1962-02-21 00:00:00-05:00,0.061441304350239236,0.061441304350239236,0.06105277314782142,0.061052773147821426,120280,0.0,0.0
1962-02-23 00:00:00-05:00,0.06105277947194703,0.06124735640894365,0.060663625597953796,0.060663625597953796,441026,0.0,0.0
1962-02-26 00:00:00-05:00,0.059885972569035203,0.059885972569035203,0.05833060626951651,0.05910828709602356,761772,0.0,0.0
1962-02-27 00:00:00-05:00,0.0591082748916673,0.059885960204106685,0.05871912091970444,0.05871912091970444,481119,0.0,0.0
1962-02-28 00:00:00-05:00,0.05871910098600081,0.059108254825855425,0.058135997503995895,0.058135997503995895,280653,0.0,0.0
1962-03-01 00:00:00-05:00,0.05833060269530109,0.05969139188528061,0.05833060269530109,0.05969139188528061,441026,0.0,0.0
1962-03-02 00:00:00-05:00,0.059691364147626755,0.060080513348758635,0.05930283293128014,0.059302832931280136,280653,0.0,0.0
1962-03-05 00:00:00-05:00,0.0594973973929882,0.06046903189948126,0.0594973973929882,0.059497397392988205,441026,0.0,0.0
1962-03-06 00:00:00-05:00,0.05949742886363016,0.05949742886363016,0.05871912091970444,0.05871912091970444,160373,0.0,0.0
1962-03-07 00:00:00-05:00,0.05833058431744576,0.05833058431744576,0.05833058431744576,0.058330584317445755,120280,0.0,0.0
1962-03-08 00:00:00-05:00,0.05833057558998463,0.05930283293128014,0.05813599866616762,0.059302832931280136,360839,0.0,0.0
1962-03-09 00:00:00-05:00,0.05930286412218019,0.059885972569035203,0.059108287096023567,0.05910828709602356,521212,0.0,0.0
1962-03-12 00:00:00-05:00,0.059302831674996115,0.060275088995695114,0.059302831674996115,0.060275088995695114,400933,0.0,0.0
1962-03-13 00:00:00-05:00,0.0604308067325094,0.06140558049082756,0.0604308067325094,0.06140558049082756,360839,0.000249,0.0
1962-03-14 00:00:00-05:00,0.06140554981441697,0.06199015942292337,0.060820311307907104,0.060820311307907104,601399,0.0,0.0
1962-03-15 00:00:00-05:00,0.06082032792694696,0.06160002190917696,0.06082032792694696,0.06121048703789711,280653,0.0,0.0
1962-03-16 00:00:00-05:00,0.06121048703789711,0.061405566593372186,0.061015407482422034,0.06121048703789711,120280,0.0,0.0
1962-03-19 00:00:00-05:00,0.06121048703789711,0.06179509680614703,0.06121048703789711,0.06121048703789711,561306,0.0,0.0
1962-03-20 00:00:00-05:00,0.060820318589908114,0.060820318589908114,0.06043078377842903,0.06043078377842903,240560,0.0,0.0
1962-03-21 00:00:00-05:00,0.06023570609624136,0.06023570609624136,0.05945601686835289,0.05945601686835289,320746,0.0,0.0
1962-03-22 00:00:00-05:00,0.05926094404549665,0.05926094404549665,0.05887078493833542,0.05887078493833542,120280,0.0,0.0
1962-03-23 00:00:00-05:00,0.05887078493833542,0.05965110315265789,0.05887078493833542,0.05887078493833542,441026,0.0,0.0
1962-03-26 00:00:00-05:00,0.058870780135489804,0.059260939210820755,0.05848124995827675,0.05848124995827675,200466,0.0,0.0
1962-03-27 00:00:00-05:00,0.05809106271922051,0.05809106271922051,0.05770152807235717,0.05770152807235718,240560,0.0,0.0
1962-03-28 00:00:00-05:00,0.05750648405970923,0.05750648405970923,0.05711694917284874,0.05731140449643135,240560,0.0,0.0
1962-03-29 00:00:00-05:00,0.057701538583608894,0.058286152780056,0.057701538583608894,0.058286152780056,320746,0.0,0.0
1962-03-30 00:00:00-05:00,0.058286152780056,0.05848123225867983,0.05789661806223272,0.058286152780056,441026,0.0,0.0
1962-04-02 00:00:00-05:00,0.058286142162307514,0.05887075159375554,0.05770152807235717,0.05770152807235718,280653,0.0,0.0
1962-04-03 00:00:00-05:00,0.057701563622987104,0.058286178073125465,0.05731140449643135,0.05731140449643135,320746,0.0,0.0
1962-04-04 00:00:00-05:00,0.05770152807235717,0.05770152807235717,0.05770152807235717,0.05770152807235718,160373,0.0,0.0
1962-04-05 00:00:00-05:00,0.057701563622987104,0.05789664318626499,0.05731140449643135,0.05731140449643135,320746,0.0,0.0
1962-04-06 00:00:00-05:00,0.05789662525057793,0.05887076962729323,0.05789662525057793,0.05789662525057793,400933,0.0,0.0
1962-04-09 00:00:00-05:00,0.05789663383726547,0.05828616866122487,0.05789663383726547,0.05809108912944794,400933,0.0,0.0
1962-04-10 00:00:00-05:00,0.058091080513920604,0.05828616001676517,0.05789662525057793,0.05789662525057793,120280,0.0,0.0
1962-04-11 00:00:00-05:00,0.05789664318626499,0.05848125763640335,0.05731140449643135,0.05731140449643135,320746,0.0,0.0
1962-04-12 00:00:00-05:00,0.0563366224902427,0.0563366224902427,0.05458215996623039,0.05458215996623039,962238,0.0,0.0
1962-04-13 00:00:00-05:00,0.054582144772945713,0.054582144772945713,0.05302276220095482,0.05419261008501053,1202798,0.0,0.0
1962-04-16 00:00:00-05:00,0.05438771751868886,0.0549723319709301,0.05438771751868886,0.0549723319709301,601399,0.0,0.0
1962-04-17 00:00:00-05:00,0.05555690190778746,0.05633659536465118,0.05555690190778746,0.05614214017987251,641492,0.0,0.0
1962-04-18 00:00:00-05:00,0.056531706722630415,0.05731139596142755,0.056531706722630415,0.05692186579108238,641492,0.0,0.0
1962-04-19 00:00:00-05:00,0.05692186579108238,0.05789663456410551,0.05692186579108238,0.05692186579108238,441026,0.0,0.0
1962-04-23 00:00:00-05:00,0.05770152807235717,0.057896607515444176,0.05770152807235717,0.05770152807235718,601399,0.0,0.0
1962-04-24 00:00:00-05:00,0.057896635584893635,0.058870780135489804,0.057896635584893635,0.05848124995827675,521212,0.0,0.0
1962-04-25 00:00:00-05:00,0.05848123225867983,0.05906584179662376,0.058286152780056,0.058286152780056,922145,0.0,0.0
1962-04-26 00:00:00-05:00,0.058091089858729184,0.058091089858729184,0.05692186579108238,0.05692186579108238,400933,0.0,0.0
