Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05448539851180085,0.0624980293945889,0.05448539851180085,0.059826742857694626,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.059826733930132846,0.06303215442329205,0.059826733930132846,0.0619632713496685,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06196326726538611,0.06356628458823137,0.06196326726538611,0.06303215026855469,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06303216053592776,0.06356629494261014,0.06089500854528295,0.06142914295196533,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.06142916276505921,0.06196329734401903,0.05982675902817977,0.06036089360713959,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06036089352220322,0.06036089352220322,0.058224355209370374,0.05875848978757858,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.05875845906241334,0.05982672766022543,0.056087787567883095,0.05715605616569519,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05715608204543789,0.05715608204543789,0.055019543882409074,0.055553678423166275,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.055553648093824584,0.056621916592121124,0.055019513844676314,0.056621916592121124,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.056621953862390044,0.0587584922653168,0.05608781926165835,0.058224357664585114,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05822436377290736,0.05929263308644295,0.05822436377290736,0.05929263308644295,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05929262436578679,0.05929262436578679,0.057690220631162165,0.05875848978757858,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.0587584922653168,0.0587584922653168,0.058224357664585114,0.058224357664585114,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.058224355209370374,0.059826758943995,0.058224355209370374,0.05875848978757858,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05929263308644295,0.060895037056746336,0.05929263308644295,0.05929263308644295,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05929263308644295,0.059826767743210746,0.05929263308644295,0.05929263308644295,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05929262686604849,0.05982676146678018,0.05715608846312173,0.058224357664585114,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.058224355209370374,0.059826758943995,0.058224355209370374,0.05875848978757858,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.058758473988515865,0.060360877292283996,0.058758473988515865,0.059826742857694626,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05982675902817977,0.060895028186099404,0.058758489870260146,0.06036089360713959,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06089500854528295,0.06249802612924538,0.06089500854528295,0.06142914295196533,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06142913699478459,0.062498020068408135,0.06142913699478459,0.0619632713496685,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06196327134966851,0.06196327134966851,0.059826733930132846,0.0619632713496685,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06196329902936334,0.06463458636093239,0.06142916443587556,0.06410045176744461,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06410044192835661,0.06463457643985748,0.06410044192835661,0.06463457643985748,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06463457861521436,0.06463457861521436,0.061963291603768636,0.06249804049730301,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06249804049730301,0.06303217502678085,0.06089502254481296,0.06249804049730301,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06249802612924538,0.06249802612924538,0.06142914295196533,0.06142914295196533,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06142913297004931,0.06196326728993763,0.06089499865016099,0.06169619783759117,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06169618660916991,0.06890761527143321,0.06142912179023261,0.06783934682607651,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06837351133291245,0.07505080873002178,0.06837351133291245,0.07211306691169739,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07211306459260966,0.07318133347677205,0.07157831578657245,0.07264719903469086,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07264720443569625,0.07264720443569625,0.06997591766273564,0.07051005214452744,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07051002889012305,0.07104416319575584,0.06730522305632625,0.06890762597322464,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06890761527143321,0.06890761527143321,0.0667710783807198,0.06783934682607651,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06783934682607651,0.06890761527143321,0.06730521260339815,0.06783934682607651,20246400,0.0,0.0
